,Start,End,Protein_ID,Gene,Product,Strand
1888,2521665,2522439,['WP_011965385.1'],,['TatD family hydrolase'],1
1889,2522781,2523555,['WP_005845856.1'],,['MotA/TolQ/ExbB proton channel family protein'],1
1890,2523562,2524024,['WP_005849022.1'],,['hypothetical protein'],1
1891,2524067,2524658,['WP_005845860.1'],,['biopolymer transporter ExbD'],1
1892,2524657,2525122,['WP_005845862.1'],,['biopolymer transporter ExbD'],1
1893,2525313,2525850,['WP_005845863.1'],,['GNAT family N-acetyltransferase'],-1
1894,2525884,2527171,['WP_011965386.1'],,['IgA Peptidase M64'],-1
1895,2527298,2527775,['WP_005849015.1'],,['Lrp/AsnC ligand binding domain-containing protein'],1
1896,2527778,2528273,['WP_005845866.1'],,['dihydrofolate reductase'],-1
1897,2528356,2529151,['WP_011965387.1'],,['thymidylate synthase'],-1
1898,2529232,2529562,['WP_008667769.1'],,['DUF5056 domain-containing protein'],-1
1899,2529545,2530094,['WP_005845869.1'],,['sigma-70 family RNA polymerase sigma factor'],-1
1900,2530096,2530804,['WP_011965388.1'],,['hypothetical protein'],-1
1901,2530935,2532363,['WP_011965389.1'],,['rRNA cytosine-C5-methyltransferase'],1
1902,2532499,2534641,['WP_011965390.1'],,['DNA topoisomerase 3'],-1
1903,2534914,2535781,['WP_011965391.1'],,['PepSY-like domain-containing protein'],1
1904,2536012,2536387,['WP_016270902.1'],,['thioesterase family protein'],1
1905,2536570,2538463,['WP_011965392.1'],,['AAA family ATPase'],-1
1906,2538634,2540878,['WP_016270900.1'],,['aconitate hydratase'],1
1907,2540881,2542027,['WP_005845877.1'],['icd'],['NADP-dependent isocitrate dehydrogenase'],1
1908,2542039,2543383,['WP_005845878.1'],,['citrate/2-methylcitrate synthase'],1
1909,2544040,2544502,['WP_005848970.1'],,['GNAT family N-acetyltransferase'],-1
1910,2545070,2545835,['WP_008667760.1'],,['DUF1295 domain-containing protein'],1
1911,2545894,2547121,['WP_008667759.1'],,['NADH:flavin oxidoreductase'],1
1912,2547117,2547978,['WP_005845883.1'],,['SDR family NAD(P)-dependent oxidoreductase'],1
1913,2548085,2549012,['WP_011965397.1'],,['DMT family transporter'],-1
1914,2549094,2549916,['WP_005845885.1'],,['AAA family ATPase'],1
1915,2549937,2550933,['WP_005848961.1'],,['DUF4435 domain-containing protein'],1
1916,2550938,2551379,['WP_007836156.1'],,['DoxX family protein'],-1
1917,2551638,2552619,['WP_005845888.1'],['pfkA'],['6-phosphofructokinase'],1
1918,2552628,2553282,['WP_005845889.1'],,['HAD family hydrolase'],-1
1919,2553344,2553845,['WP_005845890.1'],,['nitroreductase family protein'],1
1920,2554112,2554364,['WP_005845891.1'],,['OadG family protein'],1
1921,2554394,2556257,['WP_011965398.1'],,['oxaloacetate decarboxylase'],1
1922,2556256,2557492,['WP_005845893.1'],,['sodium ion-translocating decarboxylase subunit beta'],1
1923,2557686,2559036,['WP_011965399.1'],,['TlpA family protein disulfide reductase'],-1
1924,2559037,2560204,['WP_005845895.1'],,['thioredoxin family protein'],-1
1925,2560222,2561713,['WP_005845896.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],-1
1926,2561733,2565051,['WP_011965400.1'],,['SusC/RagA family TonB-linked outer membrane protein'],-1
1927,2565103,2566255,['WP_005845898.1'],,['FecR domain-containing protein'],-1
1928,2566322,2566907,['WP_005845899.1'],,['sigma-70 family RNA polymerase sigma factor'],-1
1929,2567007,2568672,['WP_005845900.1'],,['glycosyl hydrolase 43 family protein'],-1
1930,2568685,2569900,['WP_005845901.1'],,['DUF4861 domain-containing protein'],-1
1931,2570038,2571658,['WP_005848933.1'],,['glycoside hydrolase family 28 protein'],-1
1932,2572034,2572892,['WP_005845903.1'],,['enoyl-ACP reductase'],1
1933,2572899,2573901,['WP_005848930.1'],,['hypothetical protein'],1
1934,2573924,2574629,['WP_032934791.1'],,['SAM-dependent methyltransferase'],1
1935,2574644,2575634,['WP_008667743.1'],,['hypothetical protein'],-1
1936,2575691,2576546,['WP_005848926.1'],['lipA'],['lipoyl synthase'],-1
1937,2576644,2578846,['WP_011965402.1'],,['S9 family peptidase'],-1
1938,2578932,2579859,['WP_008667739.1'],,['TIGR01212 family radical SAM protein'],1
1939,2579874,2581062,['WP_005845911.1'],,['FprA family A-type flavoprotein'],1
1940,2581157,2581991,['WP_011965404.1'],,['mechanosensitive ion channel'],-1
1941,2582039,2582654,['WP_005848917.1'],,['threonylcarbamoyl-AMP synthase'],-1
1942,2582660,2584661,['WP_032946303.1'],,['AAA family ATPase'],-1
1943,2585232,2586183,['WP_005845921.1'],,['SPFH domain-containing protein'],1
1944,2586191,2586386,['WP_011965406.1'],,['Arc family DNA-binding protein'],1
1945,2593401,2594898,['WP_005840837.1'],,['2-isopropylmalate synthase'],1
1946,2594915,2596298,['WP_005840840.1'],['leuC'],['3-isopropylmalate dehydratase large subunit'],1
1947,2596311,2596908,['WP_005848913.1'],['leuD'],['3-isopropylmalate dehydratase small subunit'],1
1948,2596886,2598434,['WP_005840844.1'],,['2-isopropylmalate synthase'],1
1949,2598527,2599589,['WP_005840846.1'],['leuB'],['3-isopropylmalate dehydrogenase'],1
1950,2599720,2600866,['WP_011965407.1'],,['AhpC/TSA family protein'],1
1951,2600934,2601420,['WP_005848903.1'],['msrA'],['peptide-methionine (S)-S-oxide reductase MsrA'],-1
1952,2601537,2602392,['WP_005848901.1'],,['tetratricopeptide repeat protein'],1
1953,2602631,2603990,['WP_008667781.1'],,['transposase'],-1
1954,2604179,2605997,['WP_005841106.1'],['recQ'],['DNA helicase RecQ'],-1
1955,2606328,2606796,['WP_005841109.1'],,['AraC family transcriptional regulator'],1
1956,2606892,2608905,['WP_005848899.1'],,['dihydrofolate reductase'],1
1957,2608913,2609582,['WP_005848897.1'],,['DNA alkylation repair protein'],1
1958,2609612,2610104,['WP_005841116.1'],,['transcriptional repressor'],1
1959,2610120,2611392,['WP_005841117.1'],,['adenylosuccinate synthase'],1
1960,2611680,2612436,,,['DUF4373 domain-containing protein'],1
1961,2613121,2616343,['WP_011965410.1'],,['SusC/RagA family TonB-linked outer membrane protein'],1
1962,2616364,2617873,['WP_005848889.1'],,['SusD/RagB family nutrient-binding outer membrane lipoprotein'],1
1963,2618473,2619325,['WP_005848887.1'],,['SGNH/GDSL hydrolase family protein'],1
1964,2619594,2621144,,,['carbohydrate esterase'],1
1965,2621319,2621910,['WP_005842622.1'],,['RNA polymerase sigma-70 factor'],1
1966,2621980,2622994,['WP_005842620.1'],,['FecR family protein'],1
1967,2623243,2626564,['WP_011965413.1'],,['TonB-dependent receptor'],1
1968,2626577,2628266,['WP_011965414.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],1
1969,2628283,2629960,['WP_005842613.1'],,['hypothetical protein'],1
1970,2630356,2632300,['WP_011965415.1'],,['ABC-F family ATP-binding cassette domain-containing protein'],1
1971,2632325,2634362,['WP_008782371.1'],,['M13 family metallopeptidase'],1
1972,2634391,2634895,['WP_011965416.1'],,['hypothetical protein'],1
1973,2634989,2636249,['WP_011965417.1'],,['efflux RND transporter periplasmic adaptor subunit'],1
1974,2636260,2639344,['WP_011965418.1'],,['CusA/CzcA family heavy metal efflux RND transporter'],1
1975,2639354,2640524,['WP_005940860.1'],,['TolC family protein'],1
1976,2640664,2641360,['WP_008667973.1'],,['type 1 glutamine amidotransferase domain-containing protein'],1
1977,2641381,2642110,['WP_005848864.1'],,['nitroreductase family protein'],1
1978,2642477,2644040,['WP_011965420.1'],,['Gfo/Idh/MocA family oxidoreductase'],-1
1979,2644422,2645340,['WP_005842582.1'],['metA'],['homoserine O-succinyltransferase'],1
1980,2645336,2647166,['WP_011965421.1'],,['U32 family peptidase'],1
1981,2647152,2648115,['WP_008667982.1'],,['zinc ribbon domain-containing protein'],1
1982,2648355,2650782,['WP_011965422.1'],,['TonB-dependent receptor'],-1
1983,2650951,2651572,['WP_005848856.1'],,['helix-turn-helix transcriptional regulator'],-1
1984,2651699,2653343,['WP_011965423.1'],,['FAD-binding protein'],-1
1985,2653348,2653999,['WP_011965424.1'],,['DUF1847 domain-containing protein'],-1
1986,2654038,2655406,['WP_005842575.1'],['radA'],['DNA repair protein RadA'],-1
1987,2655933,2658366,['WP_005848849.1'],['thrA'],['bifunctional aspartate kinase/homoserine dehydrogenase I'],1
1988,2658370,2659582,['WP_005848847.1'],,['cofactor-independent phosphoglycerate mutase'],1
1989,2659672,2660974,['WP_011965425.1'],['thrC'],['threonine synthase'],1
1990,2661565,2662573,['WP_011965426.1'],,['ABC transporter ATP-binding protein'],-1
1991,2662572,2663604,['WP_011965427.1'],,['iron ABC transporter permease'],-1
1992,2663719,2664856,['WP_011965428.1'],,['ABC transporter substrate-binding protein'],-1
1993,2664859,2665948,['WP_011965429.1'],,['hypothetical protein'],-1
1994,2665981,2668003,['WP_011965430.1'],,['TonB-dependent receptor'],-1
1995,2668557,2669529,['WP_011965431.1'],,['alpha/beta hydrolase'],1
1996,2669916,2671275,['WP_008667781.1'],,['transposase'],1
1997,2671454,2672228,['WP_005842565.1'],,['prephenate dehydrogenase'],-1
1998,2672232,2673300,['WP_005842564.1'],,['bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase type II'],-1
1999,2673319,2674504,['WP_005842563.1'],,['aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme'],-1
2000,2674478,2675321,['WP_005842562.1'],,['prephenate dehydratase'],-1
2001,2675578,2675935,['WP_005842561.1'],,['helix-turn-helix transcriptional regulator'],-1
2002,2676124,2676655,['WP_005842559.1'],,['DJ-1/PfpI family protein'],1
2003,2676723,2677899,['WP_005842558.1'],,['pyridoxal phosphate-dependent aminotransferase'],1
2004,2677899,2678901,['WP_005842557.1'],,['AI-2E family transporter'],-1
2005,2678960,2679911,['WP_005842556.1'],,['tetratricopeptide repeat protein'],-1
2006,2679925,2682139,['WP_005842555.1'],,['beta-N-acetylglucosaminidase domain-containing protein'],-1
2007,2682185,2684081,['WP_005842554.1'],,['RecQ family ATP-dependent DNA helicase'],-1
2008,2684198,2685920,['WP_011965432.1'],['recJ'],['single-stranded-DNA-specific exonuclease RecJ'],-1
2009,2686085,2687297,['WP_011965433.1'],,['aminopeptidase'],-1
2010,2687325,2688717,['WP_005842546.1'],,['aminopeptidase P family protein'],-1
2011,2689046,2689901,['WP_005842542.1'],,['patatin family protein'],1
2012,2690072,2691430,,,['transposase'],1
2013,2691729,2692530,['WP_005839005.1'],,['hypothetical protein'],-1
2014,2692721,2694257,['WP_005848820.1'],['rny'],['ribonuclease Y'],-1
2015,2694357,2694651,['WP_005839009.1'],,['cell division protein ZapA'],-1
2016,2694680,2694974,['WP_005848819.1'],,['hypothetical protein'],-1
2017,2695146,2695509,['WP_005839013.1'],,['YbaN family protein'],-1
2018,2695643,2695976,['WP_005839017.1'],['queD'],['6-carboxytetrahydropterin synthase QueD'],1
2019,2695962,2696508,['WP_005848817.1'],,['radical SAM protein'],1
2020,2696707,2697301,['WP_005839021.1'],,['uracil-DNA glycosylase family protein'],-1
2021,2697315,2697942,['WP_005839026.1'],,['hypothetical protein'],-1
2022,2698075,2699476,['WP_005839028.1'],,['alanine:cation symporter family protein'],-1
2023,2699481,2700129,['WP_005839031.1'],,['ATP-binding protein'],-1
2024,2700261,2704221,['WP_005839032.1'],,['helix-turn-helix domain-containing protein'],1
2025,2704370,2704649,['WP_005839036.1'],,['N-acetyltransferase'],1
2026,2704723,2706019,['WP_005839040.1'],,['serine dehydratase subunit alpha family protein'],-1
2027,2706210,2708244,['WP_005848813.1'],,['thioredoxin family protein'],-1
2028,2708376,2710128,['WP_005839045.1'],,['AraC family transcriptional regulator'],-1
2029,2710585,2711809,['WP_011965434.1'],,['site-specific integrase'],1
2030,2712306,2713494,['WP_011965436.1'],,['hypothetical protein'],1
2031,2713471,2717686,['WP_011965437.1'],,['trypsin-like peptidase domain-containing protein'],1
2032,2718601,2718927,,,['hypothetical protein'],1
2033,2719042,2719227,,,['hypothetical protein'],-1
2034,2719487,2721467,['WP_011965441.1'],,['hypothetical protein'],-1
2035,2721482,2722355,['WP_011965442.1'],,['hypothetical protein'],-1
2036,2722357,2723260,['WP_011965443.1'],,['hypothetical protein'],-1
2037,2723261,2724200,['WP_011965444.1'],,['hypothetical protein'],-1
2038,2724205,2725492,['WP_011965445.1'],,['metallophosphoesterase'],-1
2039,2726134,2726431,['WP_011965446.1'],,['DNA-binding protein'],1
2040,2726436,2726766,['WP_011965447.1'],,['hypothetical protein'],1
2041,2726928,2727951,['WP_041174442.1'],,['hypothetical protein'],-1
2042,2728032,2731995,['WP_011965449.1'],,['DNA methylase'],-1
2043,2732148,2732328,['WP_032592988.1'],,['hypothetical protein'],-1
2044,2732317,2732764,['WP_011965451.1'],,['DUF1896 domain-containing protein'],-1
2045,2732854,2734144,['WP_011965452.1'],,['DUF3945 domain-containing protein'],-1
2046,2734246,2735248,,,['site-specific integrase'],-1
2047,2735609,2736713,['WP_011965454.1'],,['FRG domain-containing protein'],1
2048,2736844,2738854,,,['YWFCY domain-containing protein'],-1
2049,2738899,2740075,['WP_041174443.1'],,['relaxase/mobilization nuclease domain-containing protein'],-1
2050,2740223,2740469,['WP_011965459.1'],,['hypothetical protein'],-1
2051,2740481,2740658,['WP_005655120.1'],,['hypothetical protein'],-1
2052,2740747,2740957,['WP_032844129.1'],,['hypothetical protein'],-1
2053,2741508,2741703,['WP_080510700.1'],,['conjugal transfer protein TraA'],1
2054,2741766,2742177,['WP_032844135.1'],,['ParA family protein'],1
2055,2742179,2742674,['WP_009040018.1'],,['DUF3408 domain-containing protein'],1
2056,2742677,2743610,['WP_011965462.1'],,['hypothetical protein'],1
2057,2743938,2744394,['WP_011965463.1'],,['hypothetical protein'],1
2058,2744415,2744844,['WP_009040015.1'],,['hypothetical protein'],1
2059,2745116,2745335,['WP_011965465.1'],,['DUF4134 family protein'],1
2060,2745950,2747606,['WP_004316241.1'],['ltrA'],['group II intron reverse transcriptase/maturase'],1
2061,2747602,2747845,['WP_032811114.1'],,['DUF4134 family protein'],1
2062,2747868,2748189,,,['DUF4133 domain-containing protein'],1
2063,2748192,2748363,['WP_008156716.1'],,['DUF3875 domain-containing protein'],1
2064,2748378,2750223,['WP_080510702.1'],,['TraG family conjugative transposon ATPase'],1
2065,2750846,2752502,['WP_007845654.1'],['ltrA'],['group II intron reverse transcriptase/maturase'],1
2066,2752504,2753098,['WP_011965468.1'],,['TraG family conjugative transposon ATPase'],1
2067,2753252,2753528,['WP_004313115.1'],,['hypothetical protein'],1
2068,2753532,2753691,['WP_011965469.1'],,['DUF4141 domain-containing protein'],1
2069,2753730,2754162,,,['conjugal transfer protein TraI'],1
2070,2754190,2755204,['WP_011965471.1'],['traJ'],['conjugative transposon protein TraJ'],1
2071,2755228,2755852,,['traK'],['conjugative transposon protein TraK'],1
2072,2756115,2756967,['WP_041174445.1'],['traM'],['conjugative transposon protein TraM'],1
2073,2756979,2757384,['WP_005655072.1'],['traM'],['conjugative transposon protein TraM'],1
2074,2757388,2758288,['WP_011965476.1'],['traN'],['conjugative transposon protein TraN'],1
2075,2758306,2758897,['WP_041174446.1'],,['conjugal transfer protein TraO'],1
2076,2758922,2759384,['WP_011965478.1'],,['DUF3872 domain-containing protein'],1
2077,2759540,2760452,['WP_011965479.1'],,['M48 family metalloprotease'],1
2078,2760473,2760935,['WP_011965480.1'],,['hypothetical protein'],-1
2079,2761294,2761534,['WP_009040005.1'],,['hypothetical protein'],-1
2080,2761664,2763599,['WP_011965481.1'],,['ParB/RepB/Spo0J family partition protein'],-1
2081,2763625,2764216,['WP_011965482.1'],,['hypothetical protein'],-1
2082,2764280,2765294,['WP_011965483.1'],,['hypothetical protein'],-1
2083,2765326,2765620,['WP_011965484.1'],,['hypothetical protein'],-1
2084,2766796,2770867,['WP_005831654.1'],,['response regulator'],-1
2085,2771110,2773225,['WP_005831652.1'],,['hypothetical protein'],1
2086,2773425,2773761,,,['hypothetical protein'],1
2087,2773981,2777272,['WP_011965486.1'],,['TonB-dependent receptor'],1
2088,2777284,2779330,['WP_011965487.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],1
2089,2779744,2781445,['WP_011965489.1'],,['polysaccharide deacetylase family protein'],1
2090,2781690,2783664,['WP_011965490.1'],,['DUF4978 domain-containing protein'],1
2091,2783697,2786034,['WP_011965491.1'],,['DUF4982 domain-containing protein'],1
2092,2786054,2787470,['WP_011965492.1'],,['glycoside hydrolase family 28 protein'],1
2093,2787644,2791712,['WP_011965493.1'],,['response regulator'],-1
2094,2792115,2792913,['WP_011965494.1'],,['DUF4469 domain-containing protein'],1
2095,2793205,2796487,['WP_011965495.1'],,['SusC/RagA family TonB-linked outer membrane protein'],1
2096,2796500,2798462,['WP_011965496.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],1
2097,2798726,2799065,,,['hypothetical protein'],1
2098,2799059,2799581,,,['glycoside hydrolase'],1
2099,2800214,2801666,,,['family 43 glycosylhydrolase'],1
2100,2801742,2803269,['WP_005831617.1'],,['beta-glycosidase'],1
2101,2803274,2805668,['WP_005831615.1'],,['DUF4982 domain-containing protein'],1
2102,2805673,2808016,['WP_005831613.1'],,['glycosyl hydrolase 115 family protein'],1
2103,2808031,2809219,['WP_005831612.1'],['uxuA'],['mannonate dehydratase'],1
2104,2809262,2810078,['WP_011965499.1'],,['SDR family oxidoreductase'],1
2105,2810247,2812614,['WP_011965500.1'],,['response regulator'],1
2106,2812585,2813881,['WP_011965501.1'],,['sigma-54-dependent Fis family transcriptional regulator'],1
2107,2814076,2814706,['WP_011965502.1'],,['RteC domain-containing protein'],1
2108,2814816,2815020,['WP_005831600.1'],,['hypothetical protein'],1
2109,2815131,2816160,['WP_041174448.1'],,['hypothetical protein'],1
2110,2816165,2816342,['WP_011965504.1'],,['hypothetical protein'],1
2111,2816342,2817059,['WP_011965505.1'],,['hypothetical protein'],1
2112,2817070,2817400,['WP_005831592.1'],,['hypothetical protein'],1
2113,2817499,2818180,['WP_041174538.1'],,['hypothetical protein'],1
2114,2818558,2818714,['WP_005831584.1'],,['helix-turn-helix domain-containing protein'],1
2115,2818717,2819008,['WP_005831582.1'],,['helix-turn-helix domain-containing protein'],1
2116,2819800,2820991,['WP_005839047.1'],,['OmpA family protein'],-1
2117,2820995,2823794,['WP_005839049.1'],,['hypothetical protein'],-1
2118,2824314,2825223,['WP_005848809.1'],,['helix-turn-helix domain-containing protein'],-1
2119,2825568,2825802,['WP_016270013.1'],,['hypothetical protein'],-1
2120,2826035,2826503,['WP_005839054.1'],,['calycin-like domain-containing protein'],1
2121,2826504,2827167,['WP_005839056.1'],,['HmuY family protein'],1
2122,2827180,2829337,['WP_005848805.1'],,['TonB-dependent receptor'],1
2123,2829383,2833859,['WP_011965511.1'],,['cobaltochelatase subunit CobN'],1
2124,2833865,2834555,['WP_005839062.1'],,['hypothetical protein'],1
2125,2834569,2835169,['WP_011965512.1'],,['MotA/TolQ/ExbB proton channel family protein'],1
2126,2835170,2835500,['WP_005839066.1'],,['DUF2149 domain-containing protein'],1
2127,2835815,2837564,['WP_011965513.1'],,['DUF4091 domain-containing protein'],-1
2128,2837697,2838693,['WP_011965514.1'],,['AhpC/TSA family protein'],1
2129,2838792,2839353,['WP_005839072.1'],,['hypothetical protein'],-1
2130,2839364,2840855,['WP_011965515.1'],,['hypothetical protein'],-1
2131,2840963,2842145,['WP_008668046.1'],,['dicarboxylate/amino acid:cation symporter'],-1
2132,2842379,2843993,['WP_011965516.1'],,['SusD/RagB family nutrient-binding outer membrane lipoprotein'],-1
2133,2844011,2847428,['WP_041174449.1'],,['TonB-dependent receptor'],-1
2134,2847579,2848506,['WP_011965518.1'],,['FecR family protein'],-1
2135,2848729,2849983,['WP_005848791.1'],,['phosphoglycerate kinase'],1
2136,2850057,2851272,['WP_005848789.1'],,['hypothetical protein'],-1
2137,2851406,2852237,['WP_011965519.1'],,['carboxymuconolactone decarboxylase family protein'],-1
2138,2852470,2854894,['WP_008668055.1'],,['family 20 glycosylhydrolase'],-1
2139,2855094,2856186,['WP_005839092.1'],,['DUF1624 domain-containing protein'],1
2140,2856210,2856771,['WP_005839094.1'],,['RNA polymerase sigma-70 factor'],1
2141,2856829,2858185,['WP_011965520.1'],,['outer membrane beta-barrel protein'],-1
2142,2858524,2859847,['WP_005839098.1'],,['MATE family efflux transporter'],1
2143,2859945,2861268,['WP_005839100.1'],['ffh'],['signal recognition particle protein'],1
2144,2861381,2862263,['WP_005848775.1'],['folD'],['bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD'],1
2145,2863198,2864272,['WP_011965521.1'],,['CapA family protein'],1
2146,2864499,2865066,['WP_005839106.1'],,['sigma-70 family RNA polymerase sigma factor'],1
2147,2865138,2866221,['WP_011965522.1'],,['DUF4974 domain-containing protein'],1
2148,2866264,2869795,['WP_011965523.1'],,['SusC/RagA family TonB-linked outer membrane protein'],1
2149,2869805,2871290,['WP_158303737.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],1
2150,2871516,2872773,['WP_032945976.1'],,['TlpA family protein disulfide reductase'],1
2151,2872780,2873959,['WP_005839115.1'],,['AhpC/TSA family protein'],1
2152,2874575,2876390,['WP_011965526.1'],,['beta-galactosidase'],1
2153,2876395,2877529,['WP_005839119.1'],,['galactose mutarotase'],1
2154,2877711,2881662,['WP_005839122.1'],,['response regulator'],1
2155,2881977,2884977,['WP_005839124.1'],,['TonB-dependent receptor'],1
2156,2884998,2886588,['WP_005839127.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],1
2157,2886667,2889301,['WP_005839129.1'],,['family 43 glycosylhydrolase'],1
2158,2889309,2890278,['WP_011965527.1'],,['family 43 glycosylhydrolase'],1
2159,2890274,2891276,['WP_011965528.1'],,['family 43 glycosylhydrolase'],1
2160,2891295,2893329,['WP_005846023.1'],,['hypothetical protein'],1
2161,2893670,2894654,['WP_005846027.1'],,['aminodeoxychorismate synthase component I'],1
2162,2894637,2895231,['WP_005846030.1'],,['aminotransferase class IV'],1
2163,2895320,2896463,['WP_011965529.1'],,['hypothetical protein'],1
2164,2896459,2897656,['WP_005846035.1'],,['MFS transporter'],-1
2165,2897783,2898818,['WP_005846037.1'],['pheS'],['phenylalanine--tRNA ligase subunit alpha'],-1
2166,2898929,2899790,['WP_007836994.1'],,['DUF4348 domain-containing protein'],1
2167,2899801,2900815,['WP_007845527.1'],['murB'],['UDP-N-acetylmuramate dehydrogenase'],1
2168,2900823,2901600,['WP_011965530.1'],,['MBL fold metallo-hydrolase'],1
2169,2901594,2902239,['WP_005846047.1'],['nth'],['endonuclease III'],-1
2170,2902356,2903277,['WP_005846048.1'],,['hypothetical protein'],1
2171,2903299,2904211,['WP_049764442.1'],,['amidinotransferase'],1
2172,2904225,2905461,['WP_011965532.1'],['rocD'],['ornithine--oxo-acid transaminase'],1
2173,2905750,2906437,['WP_011965533.1'],,['queuosine precursor transporter'],1
2174,2906557,2907229,['WP_011965534.1'],['queC'],['7-cyano-7-deazaguanine synthase QueC'],1
2175,2907447,2907903,['WP_005846060.1'],['queF'],['NADPH-dependent 7-cyano-7-deazaguanine reductase QueF'],1
2176,2908441,2910253,['WP_011965535.1'],,['DNA polymerase III subunit gamma/tau'],-1
2177,2910371,2910668,['WP_011965536.1'],,['septum formation initiator family protein'],1
2178,2910691,2911009,['WP_005846069.1'],,['hypothetical protein'],1
2179,2911126,2913313,['WP_011965537.1'],,['S46 family peptidase'],-1
2180,2913312,2915478,['WP_011965538.1'],,['S46 family peptidase'],-1
2181,2915671,2916370,['WP_008781938.1'],,['DUF4369 domain-containing protein'],1
2182,2916384,2917143,['WP_005846078.1'],,['1-acyl-sn-glycerol-3-phosphate acyltransferase'],-1
2183,2917182,2918343,['WP_011965539.1'],,['metallophosphoesterase'],-1
2184,2918357,2919245,['WP_011965540.1'],,['5-methyltetrahydrofolate--homocysteine methyltransferase'],-1
2185,2919241,2920582,['WP_011965541.1'],,['dihydroorotase'],-1
2186,2920578,2921328,['WP_005846085.1'],,['polyprenol monophosphomannose synthase'],-1
2187,2921480,2922107,['WP_005846088.1'],,['outer membrane beta-barrel protein'],-1
2188,2922148,2922787,['WP_011965542.1'],,['DUF4136 domain-containing protein'],-1
2189,2922910,2923399,['WP_005846092.1'],,['copper resistance protein NlpE N-terminal domain-containing protein'],-1
2190,2923555,2924953,['WP_011965543.1'],,['peptidase S41'],-1
2191,2925101,2926742,['WP_011965544.1'],,['bifunctional aspartate transaminase/aspartate 4-decarboxylase'],-1
2192,2926761,2928462,['WP_011965545.1'],['aspT'],['aspartate-alanine antiporter'],-1
2193,2928587,2929409,['WP_005848639.1'],,['hypothetical protein'],1
2194,2929556,2930915,['WP_008667781.1'],,['transposase'],1
2195,2931071,2933267,['WP_011965546.1'],,['tetratricopeptide repeat protein'],-1
2196,2933328,2934513,['WP_011965547.1'],,['DUF418 domain-containing protein'],-1
2197,2934620,2937986,['WP_005848633.1'],['mfd'],['transcription-repair coupling factor'],1
2198,2938250,2938937,['WP_005848631.1'],,['TonB family protein'],1
2199,2939128,2939890,['WP_005846110.1'],,['amidohydrolase'],1
2200,2939913,2941530,['WP_011965548.1'],,['indolepyruvate ferredoxin oxidoreductase'],1
2201,2941526,2942108,['WP_005846114.1'],,['indolepyruvate oxidoreductase subunit beta'],1
2202,2942112,2943417,['WP_005846116.1'],,['pyridoxal phosphate-dependent aminotransferase'],1
2203,2943511,2944813,['WP_005846118.1'],,['phenylacetate--CoA ligase'],1
2204,2944826,2945243,['WP_005846121.1'],,['hypothetical protein'],1
2205,2945484,2947263,['WP_032945221.1'],,['SWIM zinc finger family protein'],1
2206,2947332,2949537,['WP_005846125.1'],,['sodium-translocating pyrophosphatase'],-1
2207,2949799,2951689,['WP_011965550.1'],,['YgiQ family radical SAM protein'],-1
2208,2951740,2952058,['WP_005846128.1'],,['hypothetical protein'],-1
2209,2952148,2955019,['WP_011965551.1'],,['xanthan lyase'],-1
2210,2955101,2956919,['WP_011965552.1'],['glaB'],"['alpha-1,3-galactosidase']",1
2211,2957001,2957559,['WP_005846134.1'],,['1-acyl-sn-glycerol-3-phosphate acyltransferase'],-1
2212,2957569,2957818,['WP_005846136.1'],,['hypothetical protein'],-1
2213,2957968,2959612,['WP_005846138.1'],,['diphosphate--fructose-6-phosphate 1-phosphotransferase'],1
2214,2959737,2960604,['WP_005848612.1'],,['glycoside hydrolase family 25 protein'],1
2215,2960649,2961018,['WP_005846143.1'],,['YccF domain-containing protein'],1
2216,2961239,2962085,['WP_005846146.1'],['prmA'],['50S ribosomal protein L11 methyltransferase'],-1
2217,2962095,2962356,['WP_005846148.1'],,['thioredoxin family protein'],-1
2218,2962586,2963273,,,['DUF3874 domain-containing protein'],-1
2219,2963341,2965018,['WP_011964745.1'],,['recombinase family protein'],1
2220,2965077,2966103,['WP_011965554.1'],,['hypothetical protein'],1
2221,2966327,2967296,['WP_007212650.1'],,['hypothetical protein'],1
2222,2967494,2969228,['WP_007842737.1'],,['hypothetical protein'],1
2223,2969246,2969948,['WP_007212648.1'],,['hypothetical protein'],1
2224,2970279,2971296,['WP_007212647.1'],,['DUF3871 family protein'],1
2225,2971605,2972193,['WP_011964752.1'],,['tyrosine-type recombinase/integrase'],1
2226,2972900,2973653,['WP_041174507.1'],,['hypothetical protein'],1
2227,2973703,2974504,['WP_011964754.1'],,['DUF4595 domain-containing protein'],1
2228,2974829,2976236,,,['helicase'],-1
2229,2976641,2977265,['WP_005846153.1'],,['DsbA family protein'],1
2230,2977639,2979040,['WP_005846156.1'],,['hypothetical protein'],1
2231,2979083,2980655,['WP_005846158.1'],,['hypothetical protein'],1
2232,2980727,2981855,['WP_041174450.1'],,['DUF4421 domain-containing protein'],-1
