,Start,End,Protein_ID,Gene,Product,Strand
1464,1511788,1512052,['WP_005936663.1'],,['hypothetical protein'],-1
1465,1512531,1514151,['WP_099357257.1'],,['C69 family dipeptidase'],-1
1466,1514361,1517028,['WP_005930157.1'],,"['pyruvate, phosphate dikinase']",-1
1467,1517405,1518161,['WP_005930161.1'],,['UDP-N-acetylglucosamine diphosphorylase'],1
1468,1518445,1518583,['WP_005930165.1'],,['hypothetical protein'],1
1469,1518841,1519420,['WP_035393394.1'],,['aminoacyl-tRNA hydrolase'],1
1470,1519594,1523062,['WP_005930169.1'],['mfd'],['transcription-repair coupling factor'],1
1471,1523124,1524261,['WP_005930172.1'],,['hypothetical protein'],1
1472,1524441,1526217,['WP_099357258.1'],,['glycoside hydrolase family 2'],-1
1473,1526324,1527536,['WP_005930182.1'],,['NADP-dependent isocitrate dehydrogenase'],-1
1474,1527616,1528801,['WP_005930185.1'],,['pyridoxal phosphate-dependent aminotransferase'],-1
1475,1528828,1530016,['WP_005930187.1'],,['cation transporter'],-1
1476,1530247,1531894,['WP_005930190.1'],['ptsP'],['phosphoenolpyruvate--protein phosphotransferase'],-1
1477,1531978,1532242,['WP_005930193.1'],,['HPr family phosphocarrier protein'],-1
1478,1532431,1533100,['WP_005930199.1'],,['DUF4830 domain-containing protein'],-1
1479,1533233,1534619,['WP_005930202.1'],,['RNA polymerase sigma factor'],-1
1480,1534698,1535553,['WP_099357345.1'],['fabG'],['3-oxoacyl-ACP reductase FabG'],-1
1481,1535832,1536321,['WP_005930211.1'],,['nucleoside deaminase'],-1
1482,1536317,1536731,['WP_099357259.1'],,['CPBP family intramembrane metalloprotease'],-1
1483,1536986,1537841,['WP_035393397.1'],,['DegV family protein'],1
1484,1537897,1538113,['WP_005930220.1'],,['hypothetical protein'],-1
1485,1538125,1538386,['WP_035393509.1'],,['type II toxin-antitoxin system RelE/ParE family toxin'],-1
1486,1538485,1539259,['WP_035393400.1'],,['TSUP family transporter'],-1
1487,1539284,1540136,['WP_005930230.1'],,['serine hydrolase'],-1
1488,1540287,1541286,['WP_005930233.1'],,['membrane dipeptidase'],-1
1489,1541499,1542495,['WP_035393512.1'],,['C40 family peptidase'],-1
1490,1542494,1545854,['WP_005930240.1'],,['SNF2 helicase associated domain-containing protein'],-1
1491,1546061,1547876,['WP_147585151.1'],,['hypothetical protein'],-1
1492,1554764,1555523,['WP_005930251.1'],['aroD'],['type I 3-dehydroquinate dehydratase'],1
1493,1555580,1556921,['WP_157774497.1'],,['MATE family efflux transporter'],-1
1494,1557085,1557484,['WP_005930258.1'],['atpC'],['ATP synthase F1 subunit epsilon'],-1
1495,1557487,1558882,['WP_005930261.1'],['atpD'],['F0F1 ATP synthase subunit beta'],-1
1496,1558899,1559748,['WP_098923798.1'],['atpG'],['ATP synthase F1 subunit gamma'],-1
1497,1559766,1561287,['WP_005930269.1'],,['F0F1 ATP synthase subunit alpha'],-1
1498,1561341,1561881,['WP_005930273.1'],['atpH'],['ATP synthase F1 subunit delta'],-1
1499,1561877,1562384,['WP_005930275.1'],['atpF'],['F0F1 ATP synthase subunit B'],-1
1500,1562420,1562702,['WP_005930278.1'],['atpE'],['ATP synthase F0 subunit C'],-1
1501,1562754,1563497,,,['F0F1 ATP synthase subunit A'],-1
1502,1563500,1564001,['WP_005930284.1'],,['hypothetical protein'],-1
1503,1564023,1564284,['WP_005930287.1'],,['AtpZ/AtpI family protein'],-1
1504,1564598,1566572,['WP_005930289.1'],,['hypothetical protein'],-1
1505,1566776,1568195,['WP_005930296.1'],,['glycogen synthase'],-1
1506,1568325,1569453,['WP_005930299.1'],['glgD'],['glucose-1-phosphate adenylyltransferase subunit GlgD'],-1
1507,1569446,1570640,['WP_005930302.1'],,['glucose-1-phosphate adenylyltransferase'],-1
1508,1570721,1572983,['WP_005930305.1'],['glgB'],"['1,4-alpha-glucan branching protein GlgB']",-1
1509,1573259,1574231,['WP_035393517.1'],,['DUF348 domain-containing protein'],-1
1510,1574332,1574641,['WP_147585114.1'],,['hypothetical protein'],-1
1511,1574915,1575689,['WP_099357261.1'],,['hypothetical protein'],1
1512,1575688,1576312,['WP_005928393.1'],,['endolysin'],1
1513,1576328,1576577,['WP_005928396.1'],,['phage holin'],1
1514,1576646,1577630,['WP_005928399.1'],,['aldo/keto reductase'],-1
1515,1577775,1579380,['WP_005928402.1'],,['peptide chain release factor 3'],-1
1516,1579682,1580540,['WP_005928408.1'],,['GNAT family N-acetyltransferase'],-1
1517,1581003,1582412,,,['trypsin-like peptidase domain-containing protein'],1
1518,1582519,1584475,['WP_005928412.1'],['pulA'],['type I pullulanase'],-1
1519,1584599,1586639,['WP_005928416.1'],,['AAA family ATPase'],1
1520,1586677,1587640,['WP_005928419.1'],,['WYL domain-containing protein'],-1
1521,1587746,1588607,['WP_005928422.1'],,['prephenate dehydrogenase'],-1
1522,1588596,1589871,['WP_005928426.1'],['aroA'],['3-phosphoshikimate 1-carboxyvinyltransferase'],-1
1523,1589872,1590889,['WP_005928429.1'],['aroF'],['3-deoxy-7-phosphoheptulonate synthase'],-1
1524,1591010,1591475,['WP_005928431.1'],,['3-dehydroquinate dehydratase'],-1
1525,1591455,1592718,['WP_005928434.1'],,['shikimate kinase'],-1
1526,1592718,1593861,['WP_005928437.1'],['aroC'],['chorismate synthase'],-1
1527,1593864,1594908,['WP_005928440.1'],['aroB'],['3-dehydroquinate synthase'],-1
1528,1594904,1595975,['WP_035393171.1'],,['chorismate mutase'],-1
1529,1596133,1596295,['WP_166444376.1'],,['hypothetical protein'],-1
1530,1596299,1597064,['WP_005928448.1'],,['hypothetical protein'],-1
1531,1597072,1597795,['WP_035393175.1'],,['1-acyl-sn-glycerol-3-phosphate acyltransferase'],-1
1532,1597990,1598827,['WP_005928455.1'],,['DUF624 domain-containing protein'],1
1533,1598866,1600240,['WP_005928458.1'],,['hypothetical protein'],1
1534,1600297,1600906,['WP_005928461.1'],,['cytidylate kinase-like family protein'],1
1535,1601206,1602559,['WP_050762769.1'],,['MATE family efflux transporter'],1
1536,1602604,1603306,['WP_005928467.1'],,['DUF308 domain-containing protein'],1
1537,1603467,1604880,['WP_005928470.1'],,['FAD-dependent oxidoreductase'],1
1538,1605132,1605933,['WP_005928472.1'],,['MurR/RpiR family transcriptional regulator'],1
1539,1605986,1607192,['WP_005928475.1'],,['aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme'],-1
1540,1607377,1608322,['WP_005928481.1'],,['transketolase family protein'],-1
1541,1608323,1609175,['WP_035393178.1'],,['transketolase'],-1
1542,1609486,1610938,['WP_005928488.1'],,['glycosyltransferase family 39 protein'],1
1543,1611147,1611684,['WP_035393179.1'],,['ECF transporter S component'],1
1544,1611838,1612021,['WP_035393180.1'],,['hypothetical protein'],-1
1545,1612511,1613750,['WP_198403676.1'],['sstT'],['serine/threonine transporter SstT'],-1
1546,1613998,1615096,['WP_005928513.1'],,['dipeptide epimerase'],-1
1547,1615112,1616492,['WP_005928516.1'],,['Sapep family Mn(2+)-dependent dipeptidase'],-1
1548,1616789,1617044,['WP_005928522.1'],,['hypothetical protein'],1
1549,1617212,1617575,['WP_005928529.1'],,['hypothetical protein'],1
1550,1617785,1618751,['WP_005928536.1'],,['helix-turn-helix domain-containing protein'],1
1551,1618774,1618993,['WP_005422968.1'],,['DUF5348 domain-containing protein'],1
1552,1619090,1619567,['WP_005928540.1'],,['PcfB family protein'],1
1553,1619563,1621351,['WP_005928544.1'],,['type IV secretory system conjugative DNA transfer family protein'],1
1554,1621343,1621556,['WP_005928546.1'],,['hypothetical protein'],1
1555,1621766,1621982,['WP_005928550.1'],,['Maff2 family protein'],1
1556,1621998,1622868,['WP_005928553.1'],,['hypothetical protein'],1
1557,1622892,1623303,['WP_005928557.1'],,['PrgI family protein'],1
1558,1623250,1625680,['WP_015542402.1'],,['ATP-binding protein'],1
1559,1625676,1626558,['WP_005928563.1'],,['site-specific DNA-methyltransferase'],1
1560,1626596,1628660,['WP_035393412.1'],,['CHAP domain-containing protein'],1
1561,1628694,1628952,['WP_005928569.1'],,['DUF4315 family protein'],1
1562,1628941,1629640,['WP_015542401.1'],,['DUF4366 domain-containing protein'],1
1563,1629636,1631061,,,['DNA topoisomerase III'],1
1564,1631116,1632988,['WP_005928579.1'],,['DUF4368 domain-containing protein'],1
1565,1632984,1633311,['WP_005928582.1'],,['TnpV protein'],1
1566,1633482,1633797,['WP_005928584.1'],,['hypothetical protein'],1
1567,1633881,1634442,['WP_005922902.1'],,['RNA polymerase sigma factor'],1
1568,1634438,1635355,,,['hypothetical protein'],1
1569,1635438,1635750,['WP_005928591.1'],,['DUF3847 domain-containing protein'],1
1570,1635965,1637474,['WP_005928594.1'],,['MobA/MobL family protein'],1
1571,1637490,1639368,['WP_005928597.1'],,['AAA family ATPase'],1
1572,1639482,1639683,['WP_022473970.1'],,['transposon-encoded TnpW family protein'],1
1573,1639702,1640380,,,['DNA topoisomerase III'],1
1574,1640582,1644296,['WP_005928606.1'],,['antirestriction protein ArdA'],1
1575,1644299,1645253,['WP_005928610.1'],,['hypothetical protein'],1
1576,1645255,1645462,['WP_015542400.1'],,['transposon-transfer assisting family protein'],1
1577,1645458,1645824,['WP_005928617.1'],,['cysteine-rich VLP domain-containing protein'],1
1578,1646001,1646370,['WP_005928622.1'],,['hypothetical protein'],-1
1579,1646374,1646605,['WP_005928624.1'],,['helix-turn-helix domain-containing protein'],-1
1580,1646697,1648038,['WP_005928627.1'],,['relaxase/mobilization nuclease domain-containing protein'],-1
1581,1647998,1648328,['WP_005422959.1'],,['MobC family plasmid mobilization relaxosome protein'],-1
1582,1648582,1648936,['WP_015542399.1'],,['helix-turn-helix domain-containing protein'],-1
1583,1649277,1649943,['WP_005928637.1'],,['response regulator transcription factor'],1
1584,1650026,1650947,['WP_005928640.1'],,['ATP-binding cassette domain-containing protein'],1
1585,1650939,1651746,['WP_005928643.1'],,['ABC transporter permease'],1
1586,1651763,1652678,['WP_005928646.1'],,['HAMP domain-containing histidine kinase'],1
1587,1653141,1653564,['WP_005928648.1'],,['RNA polymerase sigma factor'],1
1588,1653560,1653812,['WP_005928652.1'],,['helix-turn-helix domain-containing protein'],1
1589,1654227,1654464,['WP_005928655.1'],,['helix-turn-helix domain-containing protein'],1
1590,1654467,1655772,['WP_005928658.1'],,['tyrosine-type recombinase/integrase'],1
1591,1656268,1656451,['WP_035393186.1'],,['hypothetical protein'],-1
1592,1656496,1658374,['WP_147585115.1'],,['hypothetical protein'],1
1593,1658464,1658974,['WP_035393427.1'],,['acetyltransferase'],-1
1594,1659098,1659476,['WP_035393429.1'],,['helix-turn-helix transcriptional regulator'],-1
1595,1659640,1660309,,['phoU'],['phosphate signaling complex protein PhoU'],-1
1596,1660322,1661087,['WP_005928671.1'],['pstB'],['phosphate ABC transporter ATP-binding protein'],-1
1597,1661228,1662086,['WP_035393191.1'],['pstA'],['phosphate ABC transporter permease PstA'],-1
1598,1662078,1662978,['WP_005928677.1'],['pstC'],['phosphate ABC transporter permease subunit PstC'],-1
1599,1662998,1663886,['WP_082210746.1'],,['phosphate ABC transporter substrate-binding protein'],-1
1600,1664099,1664615,['WP_005928686.1'],,['twin-arginine translocation signal domain-containing protein'],-1
1601,1664789,1665395,['WP_005928691.1'],,['GNAT family N-acetyltransferase'],-1
1602,1665391,1666519,['WP_005928694.1'],['nagA'],['N-acetylglucosamine-6-phosphate deacetylase'],-1
1603,1666571,1667300,['WP_035393193.1'],['nagB'],['glucosamine-6-phosphate deaminase'],-1
1604,1667499,1668972,['WP_005928700.1'],,['PTS transporter subunit EIIC'],-1
1605,1669286,1670201,['WP_005928706.1'],['prmA'],['50S ribosomal protein L11 methyltransferase'],1
1606,1670389,1671133,['WP_035393196.1'],,['16S rRNA (uracil(1498)-N(3))-methyltransferase'],1
1607,1671182,1672793,['WP_005928711.1'],,['phosphoenolpyruvate--protein phosphotransferase'],-1
1608,1672789,1673962,['WP_005928713.1'],,['patatin-like phospholipase family protein'],-1
1609,1674099,1674750,['WP_005928716.1'],,['HAD family phosphatase'],1
1610,1674796,1675249,['WP_005928719.1'],,['Rrf2 family transcriptional regulator'],-1
1611,1675376,1676132,['WP_005928722.1'],,['4Fe-4S binding protein'],1
1612,1676138,1676861,['WP_005928726.1'],,['response regulator transcription factor'],-1
1613,1676949,1677891,['WP_035393431.1'],,['glycosyltransferase'],1
1614,1677934,1679734,['WP_050762763.1'],,['aminopeptidase P family N-terminal domain-containing protein'],-1
1615,1679893,1681785,,['cadA'],['cadmium-translocating P-type ATPase'],-1
1616,1682108,1682330,['WP_035393437.1'],,['cation transporter'],-1
1617,1682409,1682751,['WP_005928738.1'],,['winged helix-turn-helix transcriptional regulator'],-1
1618,1682983,1683739,['WP_099357262.1'],,['TIGR02206 family membrane protein'],-1
1619,1683904,1684291,['WP_005928748.1'],,['thioesterase family protein'],1
1620,1684304,1684568,['WP_143405757.1'],,['hypothetical protein'],-1
1621,1684582,1686214,['WP_005928754.1'],,['Na+/H+ antiporter NhaC family protein'],1
1622,1686254,1686734,['WP_005928757.1'],,['MarR family transcriptional regulator'],1
1623,1687041,1691673,['WP_005928761.1'],,['hypothetical protein'],-1
1624,1691716,1692097,['WP_005928763.1'],,['hypothetical protein'],-1
1625,1692596,1693228,,,['response regulator transcription factor'],-1
1626,1693307,1694054,['WP_099357263.1'],,['hypothetical protein'],-1
1627,1694038,1695691,['WP_163397091.1'],,['hypothetical protein'],-1
1628,1695883,1696669,['WP_035393203.1'],,['hypothetical protein'],-1
1629,1696874,1698068,['WP_005928782.1'],,['alpha/beta hydrolase'],1
1630,1698214,1699579,['WP_187115636.1'],,['extracellular solute-binding protein'],1
1631,1699708,1701340,['WP_099357264.1'],,['sensor histidine kinase'],1
1632,1701529,1703098,['WP_163397090.1'],,['response regulator'],1
1633,1703235,1704162,['WP_005928793.1'],,['sugar ABC transporter permease'],1
1634,1704175,1705066,['WP_099045439.1'],,['carbohydrate ABC transporter permease'],1
1635,1705100,1705955,['WP_005928799.1'],,['MBL fold metallo-hydrolase'],1
1636,1706553,1709685,['WP_005928805.1'],,['DUF3427 domain-containing protein'],1
1637,1709697,1710099,['WP_005928808.1'],,['(deoxy)nucleoside triphosphate pyrophosphohydrolase'],1
1638,1710196,1710865,['WP_005928812.1'],,['esterase'],1
1639,1710861,1711299,['WP_005928815.1'],,['DUF188 domain-containing protein'],1
1640,1711484,1712087,['WP_005928818.1'],,['histidine phosphatase family protein'],1
1641,1712574,1714812,['WP_005928825.1'],,['glycoside hydrolase family 2 protein'],1
1642,1714939,1715143,['WP_005928830.1'],,['hypothetical protein'],-1
1643,1715186,1715483,['WP_005928832.1'],,['TM2 domain-containing protein'],-1
1644,1715598,1717116,['WP_005928834.1'],,['MFS transporter'],-1
1645,1717480,1718032,['WP_005928836.1'],,['TM2 domain-containing protein'],-1
1646,1718167,1719796,['WP_005928840.1'],,['MFS transporter'],-1
1647,1720224,1722468,['WP_005928846.1'],,['glycoside hydrolase family 3 protein'],1
1648,1722512,1723889,['WP_005928849.1'],,['MATE family efflux transporter'],1
1649,1723956,1724811,['WP_005928852.1'],,['SDR family oxidoreductase'],1
1650,1724904,1725819,['WP_005928855.1'],['argF'],['ornithine carbamoyltransferase'],-1
1651,1725815,1727021,['WP_035393208.1'],,['acetylornithine/succinylornithine family transaminase'],-1
1652,1727140,1727995,['WP_035393210.1'],['argB'],['acetylglutamate kinase'],-1
1653,1728152,1729382,['WP_005928866.1'],['argJ'],['bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ'],-1
1654,1729538,1730474,['WP_005928869.1'],['argC'],['N-acetyl-gamma-glutamyl-phosphate reductase'],-1
1655,1730470,1731871,['WP_005928872.1'],['argH'],['argininosuccinate lyase'],-1
1656,1732328,1733564,['WP_005928879.1'],,['argininosuccinate synthase'],-1
1657,1733834,1734683,['WP_005928889.1'],,['GNAT family N-acetyltransferase'],-1
1658,1734684,1735511,,,['MYG1 family protein'],-1
1659,1735707,1736223,['WP_005928897.1'],,['hypothetical protein'],-1
1660,1736241,1737003,['WP_035393213.1'],,['hypothetical protein'],-1
1661,1737169,1738543,['WP_005928905.1'],,['hypothetical protein'],-1
1662,1738561,1739314,['WP_035393214.1'],,['esterase family protein'],-1
1663,1739462,1740236,['WP_005928911.1'],,['alpha/beta hydrolase'],-1
1664,1740514,1741594,['WP_005928914.1'],,['branched-chain amino acid aminotransferase'],-1
1665,1741948,1742602,['WP_035393217.1'],,['HAD family phosphatase'],1
1666,1742699,1743095,['WP_005928920.1'],,['NifB/NifX family molybdenum-iron cluster-binding protein'],1
1667,1743224,1744169,['WP_035393220.1'],,['LysR family transcriptional regulator'],-1
1668,1744526,1744745,,,['site-specific integrase'],1
1669,1745302,1745551,['WP_005928936.1'],,['hypothetical protein'],1
1670,1745939,1747154,['WP_005928939.1'],,['ATP-binding protein'],1
1671,1747205,1748675,['WP_005928941.1'],,['toll/interleukin-1 receptor domain-containing protein'],-1
1672,1748684,1749389,['WP_005928943.1'],,['TIGR02391 family protein'],-1
1673,1749394,1752022,['WP_005928946.1'],,['DEAD/DEAH box helicase family protein'],-1
1674,1752036,1753800,['WP_005928948.1'],,['site-specific DNA-methyltransferase'],-1
1675,1753882,1754083,['WP_005928951.1'],,['hypothetical protein'],-1
1676,1754452,1754665,['WP_005928958.1'],,['hypothetical protein'],1
1677,1755498,1755945,['WP_005928963.1'],['mobC'],['plasmid mobilization relaxosome protein MobC'],1
1678,1755907,1757471,,,['relaxase/mobilization nuclease domain-containing protein'],1
1679,1757660,1758116,['WP_005928973.1'],,['DNA primase'],1
1680,1758078,1759425,['WP_005928977.1'],,['primase'],1
1681,1759798,1760104,['WP_005928983.1'],,['helix-turn-helix domain-containing protein'],1
1682,1760118,1761519,['WP_005928986.1'],,['tyrosine-type recombinase/integrase'],1
1683,1761899,1762775,['WP_035393223.1'],['sdaAA'],"['L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha']",-1
1684,1762777,1763461,['WP_005928993.1'],['sdaAB'],"['L-serine ammonia-lyase, iron-sulfur-dependent subunit beta']",-1
1685,1763616,1764912,['WP_005928997.1'],,['trigger factor'],1
1686,1764982,1765762,['WP_005929000.1'],,['sulfite exporter TauE/SafE family protein'],-1
1687,1765763,1766207,['WP_035393226.1'],,['MarR family transcriptional regulator'],-1
1688,1766387,1768730,['WP_005929006.1'],['feoB'],['ferrous iron transport protein B'],-1
1689,1768946,1769972,['WP_035393228.1'],['galE'],['UDP-glucose 4-epimerase GalE'],-1
1690,1770231,1771305,['WP_005929018.1'],,['galactose mutarotase'],-1
1691,1771534,1772104,['WP_005929020.1'],,['hypothetical protein'],-1
1692,1772327,1773143,['WP_035393230.1'],,['PD-(D/E)XK nuclease family transposase'],-1
1693,1773273,1777200,['WP_005929026.1'],,['efflux RND transporter permease subunit'],-1
1694,1777788,1778727,['WP_035393233.1'],,['stage 0 sporulation family protein'],1
1695,1779017,1779188,['WP_005929040.1'],,['4Fe-4S binding protein'],1
1696,1779322,1779997,['WP_005929046.1'],,['methyltransferase domain-containing protein'],1
1697,1780135,1780975,['WP_005929049.1'],['rsmI'],"[""16S rRNA (cytidine(1402)-2'-O)-methyltransferase""]",1
1698,1781226,1781715,['WP_005929053.1'],,['YfcE family phosphodiesterase'],1
1699,1781711,1782479,['WP_005929057.1'],,['biotin--[acetyl-CoA-carboxylase] ligase'],1
1700,1782750,1783287,['WP_005929060.1'],,['gamma carbonic anhydrase family protein'],-1
1701,1783392,1784681,,,['D-alanyl-D-alanine carboxypeptidase'],1
1702,1784846,1785812,['WP_005929064.1'],,['hypothetical protein'],-1
1703,1785808,1786447,['WP_005929065.1'],,['rhomboid family intramembrane serine protease'],-1
1704,1786549,1787014,['WP_147585116.1'],,['hypothetical protein'],1
1705,1787044,1788616,['WP_005929072.1'],['mgtE'],['magnesium transporter'],-1
1706,1789228,1789588,['WP_035393236.1'],,['type II toxin-antitoxin system RelE/ParE family toxin'],1
1707,1789581,1789872,['WP_198403677.1'],,['helix-turn-helix domain-containing protein'],1
1708,1790338,1793884,['WP_005929090.1'],['nifJ'],['pyruvate:ferredoxin (flavodoxin) oxidoreductase'],-1
1709,1794229,1794781,['WP_005929099.1'],,['NUDIX hydrolase'],1
1710,1794777,1795539,['WP_005929102.1'],,['RluA family pseudouridine synthase'],1
1711,1795620,1796301,['WP_099357346.1'],,['GntR family transcriptional regulator'],1
1712,1796383,1796968,['WP_005929108.1'],,['manganese efflux pump'],-1
1713,1797286,1799851,['WP_005929111.1'],['gyrA'],['DNA gyrase subunit A'],-1
1714,1799863,1801858,['WP_005929115.1'],['gyrB'],['DNA topoisomerase (ATP-hydrolyzing) subunit B'],-1
1715,1801914,1802166,['WP_005929118.1'],,['hypothetical protein'],-1
1716,1802253,1803375,['WP_005929121.1'],,['DNA replication/repair protein RecF'],-1
1717,1803378,1803594,['WP_005929126.1'],,['RNA-binding S4 domain-containing protein'],-1
1718,1803605,1804712,['WP_097773091.1'],['dnaN'],['DNA polymerase III subunit beta'],-1
1719,1805112,1806435,['WP_005929139.1'],['dnaA'],['chromosomal replication initiator protein DnaA'],-1
1720,1806821,1806956,['WP_005929142.1'],['rpmH'],['50S ribosomal protein L34'],1
1721,1807203,1807602,['WP_035393239.1'],['rnpA'],['ribonuclease P protein component'],1
1722,1807598,1807898,['WP_005929149.1'],['yidD'],['membrane protein insertion efficiency factor YidD'],1
1723,1808161,1809244,['WP_005929155.1'],,['YidC/Oxa1 family membrane protein insertase'],1
1724,1809249,1810371,['WP_099357267.1'],,['Jag N-terminal domain-containing protein'],1
1725,1810500,1811871,['WP_005929161.1'],['mnmE'],['tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE'],1
1726,1812045,1813920,['WP_005929166.1'],['mnmG'],['tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG'],1
1727,1814058,1814766,['WP_005929169.1'],['rsmG'],['16S rRNA (guanine(527)-N(7))-methyltransferase RsmG'],1
1728,1814923,1815718,['WP_005929172.1'],,['ParB/RepB/Spo0J family partition protein'],1
1729,1815911,1816763,['WP_005929178.1'],,['ParA family protein'],1
1730,1816766,1817636,['WP_097773098.1'],,['ParB/RepB/Spo0J family partition protein'],1
1731,1817879,1819211,['WP_005929185.1'],['serS'],['serine--tRNA ligase'],1
1732,1819745,1820414,['WP_005929187.1'],,['hypothetical protein'],-1
1733,1820566,1821223,['WP_005929188.1'],,['HAD family hydrolase'],-1
1734,1821317,1822694,['WP_005929189.1'],,['hypothetical protein'],-1
1735,1822690,1823122,['WP_005929191.1'],,['hypothetical protein'],-1
1736,1823118,1823784,['WP_005929193.1'],,['TrkA family potassium uptake protein'],-1
1737,1823831,1824245,['WP_005929195.1'],,['TrkA family potassium uptake protein'],-1
1738,1824497,1825328,['WP_005929199.1'],,['undecaprenyl-diphosphate phosphatase'],1
1739,1825485,1826611,,,['DUF362 domain-containing protein'],1
1740,1826680,1827268,['WP_099357268.1'],,['hypothetical protein'],-1
1741,1827527,1829069,['WP_035393466.1'],,['PTS transporter subunit EIIC'],1
1742,1829225,1830542,['WP_005929208.1'],,['M18 family aminopeptidase'],1
1743,1830538,1831483,['WP_005929210.1'],['gluQ'],['tRNA glutamyl-Q(34) synthetase GluQRS'],1
1744,1831703,1832732,['WP_005929212.1'],,['leucine-rich repeat domain-containing protein'],1
1745,1832790,1833408,['WP_187115637.1'],,['phosphatase PAP2 family protein'],-1
1746,1833713,1835072,['WP_005929215.1'],,['MATE family efflux transporter'],-1
1747,1835163,1835961,['WP_005929216.1'],,['hypothetical protein'],-1
1748,1836156,1837812,['WP_035393258.1'],,['putative manganese-dependent inorganic diphosphatase'],1
1749,1837884,1838553,['WP_035393261.1'],,['hypothetical protein'],-1
1750,1838866,1839367,['WP_035393267.1'],,['hypothetical protein'],1
1751,1839502,1840936,['WP_005929220.1'],,['hypothetical protein'],1
1752,1840919,1841525,['WP_005929221.1'],,['DUF4194 domain-containing protein'],1
1753,1841521,1844860,['WP_005929222.1'],,['AAA family ATPase'],1
1754,1844852,1845092,['WP_005929223.1'],,['hypothetical protein'],1
1755,1845303,1846656,['WP_005929225.1'],,['MATE family efflux transporter'],1
1756,1846697,1847246,['WP_035393471.1'],,['histidine phosphatase family protein'],-1
1757,1847264,1847447,,,['hypothetical protein'],-1
1758,1847582,1848503,['WP_005929228.1'],,['LysR family transcriptional regulator'],1
1759,1848567,1848732,['WP_005929230.1'],,['hypothetical protein'],1
1760,1848804,1850310,['WP_035393271.1'],,['carbon starvation protein A'],1
1761,1850721,1852227,['WP_005929235.1'],,['carbon starvation protein A'],1
1762,1852386,1853403,['WP_035393272.1'],,['flagellar protein FliT'],1
1763,1853528,1854554,['WP_035393274.1'],,['aldo/keto reductase'],1
1764,1854602,1855970,['WP_035393280.1'],,['MATE family efflux transporter'],-1
1765,1856348,1857749,['WP_005929245.1'],,['hypothetical protein'],-1
1766,1857776,1858553,['WP_005929247.1'],,['type III pantothenate kinase'],-1
1767,1864251,1864758,,,['site-specific integrase'],-1
1768,1865016,1866846,['WP_005934842.1'],,['alpha-amylase family protein'],-1
1769,1866849,1867782,['WP_005934841.1'],,['carbohydrate kinase'],-1
1770,1867818,1868436,['WP_005934840.1'],,['hypothetical protein'],-1
1771,1868422,1869073,['WP_005934839.1'],,['DUF624 domain-containing protein'],-1
1772,1869090,1870146,['WP_005934838.1'],,['LacI family DNA-binding transcriptional regulator'],-1
1773,1870503,1871451,['WP_005934836.1'],,['sugar ABC transporter permease'],1
1774,1871434,1872370,['WP_005934834.1'],,['carbohydrate ABC transporter permease'],1
1775,1872446,1874120,['WP_035394668.1'],,['extracellular solute-binding protein'],1
1776,1874144,1875620,['WP_005934832.1'],,['glycoside hydrolase family 32 protein'],1
1777,1875938,1877138,['WP_005934830.1'],,['GTP-binding protein'],1
1778,1877169,1878132,['WP_005934829.1'],,['outer membrane insertion C- signal'],1
1779,1878160,1878622,['WP_005934828.1'],,['hypothetical protein'],1
1780,1878678,1879533,['WP_005934826.1'],,['NAD(P)/FAD-dependent oxidoreductase'],-1
1781,1879818,1880826,['WP_005934824.1'],,['asparaginase'],1
1782,1880865,1881198,['WP_005934823.1'],,['AzlD domain-containing protein'],-1
1783,1881194,1881968,['WP_099357269.1'],,['AzlC family ABC transporter permease'],-1
1784,1882189,1883707,['WP_005934821.1'],,['sodium/proline symporter'],1
1785,1884045,1885458,['WP_005934819.1'],,['MFS transporter'],1
1786,1885562,1886225,['WP_005934817.1'],,['helix-turn-helix transcriptional regulator'],-1
1787,1886392,1887997,['WP_005934816.1'],['pckA'],['phosphoenolpyruvate carboxykinase (ATP)'],-1
1788,1888840,1889902,['WP_005934814.1'],['trpS'],['tryptophan--tRNA ligase'],1
1789,1890100,1890223,,,['helix-turn-helix transcriptional regulator'],1
1790,1890827,1891694,['WP_001255868.1'],,['aminoglycoside 6-adenylyltransferase AadE'],-1
1791,1891876,1892446,['WP_005934810.1'],,['DNA-3-methyladenine glycosylase I'],-1
1792,1892484,1893285,['WP_005934809.1'],,['helix-turn-helix transcriptional regulator'],-1
1793,1893947,1894361,['WP_035394728.1'],,['cysteine-rich VLP domain-containing protein'],1
1794,1894472,1894868,['WP_005934805.1'],,['replication initiator protein A'],1
1795,1895051,1895996,['WP_005934804.1'],,['plasmid recombination protein'],1
1796,1896068,1896263,['WP_005934803.1'],,['hypothetical protein'],1
1797,1896363,1896624,,,['recombinase family protein'],1
1798,1896777,1897086,['WP_005934801.1'],,['hypothetical protein'],1
1799,1897300,1898227,['WP_187115644.1'],,['phage antirepressor KilAC domain-containing protein'],1
1800,1898223,1899129,['WP_005934797.1'],,['helix-turn-helix domain-containing protein'],1
