,Start,End,Protein_ID,Gene,Product,Strand
723,912835,913096,['WP_008782983.1'],,['DUF2975 domain-containing protein'],1
724,913102,913312,['WP_003829211.1'],,['helix-turn-helix transcriptional regulator'],1
725,913441,914806,['WP_007052123.1'],,['purine permease'],-1
726,914856,915438,['WP_007057285.1'],,['xanthine phosphoribosyltransferase'],-1
727,915554,918257,['WP_013582527.1'],,['UvrD-helicase domain-containing protein'],1
728,918401,918800,['WP_007052126.1'],,['DUF4418 family protein'],1
729,918890,920108,['WP_007053390.1'],,['ABC transporter permease'],1
730,920109,921078,['WP_007052129.1'],,['ABC transporter ATP-binding protein'],1
731,921276,921903,['WP_007052130.1'],['rpsD'],['30S ribosomal protein S4'],1
732,921993,923958,['WP_007053388.1'],,['acetyltransferase'],-1
733,924137,924812,['WP_007055085.1'],,['histidine phosphatase family protein'],1
734,925014,925413,['WP_007052133.1'],,['DUF948 domain-containing protein'],1
735,925412,925649,['WP_007053386.1'],,['hypothetical protein'],1
736,925776,928458,['WP_007053385.1'],['alaS'],['alanine--tRNA ligase'],1
737,928454,928925,['WP_007052136.1'],['ruvX'],['Holliday junction resolvase RuvX'],1
738,928935,930117,['WP_013582528.1'],['mltG'],['endolytic transglycosylase MltG'],1
739,930284,930758,['WP_007053382.1'],,['prepilin peptidase'],-1
740,930821,932009,['WP_007052139.1'],['aroC'],['chorismate synthase'],1
741,932091,933714,['WP_007052140.1'],,['bifunctional shikimate kinase/3-dehydroquinate synthase'],1
742,933877,934324,['WP_007052141.1'],['aroQ'],['type II 3-dehydroquinate dehydratase'],1
743,934419,935976,['WP_013582529.1'],,['Sapep family Mn(2+)-dependent dipeptidase'],1
744,936121,937783,['WP_007052143.1'],,['CTP synthase'],1
745,938029,939625,['WP_013582530.1'],,"['L,D-transpeptidase family protein']",1
746,939893,941348,['WP_180950779.1'],['sufB'],['Fe-S cluster assembly protein SufB'],1
747,941353,942589,['WP_007052146.1'],['sufD'],['Fe-S cluster assembly protein SufD'],1
748,942614,943394,['WP_007053376.1'],['sufC'],['Fe-S cluster assembly ATPase SufC'],1
749,943532,944807,['WP_013582531.1'],,['cysteine desulfurase'],1
750,944818,945373,['WP_007052149.1'],,['SUF system NifU family Fe-S cluster assembly protein'],1
751,945379,945973,['WP_007052150.1'],,['metal-sulfur cluster assembly factor'],1
752,946062,947307,['WP_007052151.1'],['glgC'],['glucose-1-phosphate adenylyltransferase'],-1
753,947507,948386,['WP_007055088.1'],,['RNA methyltransferase'],-1
754,948629,949427,['WP_007052153.1'],,['16S rRNA (uracil(1498)-N(3))-methyltransferase'],1
755,949475,949814,['WP_007057286.1'],,['histidine triad nucleotide-binding protein'],1
756,949832,951008,['WP_007052155.1'],,['PhoH family protein'],1
757,950997,951546,['WP_007052156.1'],['ybeY'],['rRNA maturation RNase YbeY'],1
758,951621,953055,['WP_013582532.1'],,['HlyC/CorC family transporter'],1
759,953056,954121,['WP_007053368.1'],['era'],['GTPase Era'],1
760,954173,956207,['WP_013582533.1'],,['long-chain fatty acid--CoA ligase'],-1
761,956625,957789,['WP_007052160.1'],,['NAD(P) transhydrogenase subunit alpha'],1
762,957804,958110,['WP_010080599.1'],,['NAD(P) transhydrogenase subunit alpha'],1
763,958109,959534,['WP_007055089.1'],,['NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta'],1
764,959669,960707,['WP_007053364.1'],,['alpha/beta hydrolase'],-1
765,961135,961756,['WP_007052163.1'],,['50S ribosomal protein L25/general stress protein Ctc'],1
766,961980,963108,['WP_011068176.1'],,['branched-chain amino acid aminotransferase'],1
767,963301,964201,['WP_007053362.1'],,['nucleotide pyrophosphohydrolase'],1
768,964448,965240,['WP_007053361.1'],,['trimeric intracellular cation channel family protein'],1
769,965491,965752,['WP_007052167.1'],['rpsT'],['30S ribosomal protein S20'],-1
770,965898,967779,['WP_007053360.1'],['lepA'],['translation elongation factor 4'],1
771,967778,969188,['WP_008783712.1'],['hemW'],['radical SAM family heme chaperone HemW'],1
772,969267,970368,['WP_011068174.1'],,['LacI family DNA-binding transcriptional regulator'],-1
773,970554,971685,['WP_081291469.1'],,['glycerate kinase'],1
774,972062,973427,['WP_013582535.1'],,['MATE family efflux transporter'],-1
775,974466,975420,['WP_007053354.1'],,['hypothetical protein'],-1
776,976008,977055,['WP_013582536.1'],,['LacI family DNA-binding transcriptional regulator'],1
777,977317,977506,['WP_007052178.1'],,['hypothetical protein'],1
778,977562,977889,['WP_007052179.1'],,['hypothetical protein'],-1
779,978346,979372,['WP_008783636.1'],,['dihydrodipicolinate reductase'],1
780,979424,979715,,,['substrate-binding domain-containing protein'],-1
781,980052,984624,['WP_013582537.1'],['gltB'],['glutamate synthase large subunit'],1
782,984625,986161,['WP_013582538.1'],,['glutamate synthase subunit beta'],1
783,986349,987990,['WP_007052185.1'],,['ABC transporter substrate-binding protein'],1
784,988149,990045,['WP_013582539.1'],,['hypothetical protein'],1
785,990152,990617,['WP_007053345.1'],,['membrane protein'],1
786,990745,991996,['WP_007053344.1'],['glgA'],['glycogen synthase'],1
787,992147,992996,['WP_007053343.1'],,['ATP-binding cassette domain-containing protein'],1
788,993090,993936,['WP_013582540.1'],,['Cof-type HAD-IIB family hydrolase'],1
789,994037,994280,['WP_050496081.1'],,['hypothetical protein'],1
790,994319,994868,['WP_013582542.1'],,['peroxiredoxin'],1
791,994955,995780,['WP_008783627.1'],,['hypothetical protein'],-1
792,996087,996597,['WP_126623110.1'],,['hypothetical protein'],1
793,997156,997294,,,['integrase'],1
794,997423,998440,['WP_117754923.1'],,['IS3 family transposase'],1
795,998526,999582,['WP_013582544.1'],,['tyrosine-type recombinase/integrase'],-1
796,999578,1000544,['WP_013582545.1'],,['tyrosine-type recombinase/integrase'],-1
797,1000540,1001743,['WP_007053137.1'],,['tyrosine-type recombinase/integrase'],-1
798,1001901,1002198,,,['IS3 family transposase'],1
799,1002941,1003166,['WP_074709755.1'],,['helix-turn-helix transcriptional regulator'],-1
800,1003255,1004077,['WP_013582547.1'],,['ADP-ribosylglycohydrolase family protein'],1
801,1004586,1006201,,,['hypothetical protein'],1
802,1006215,1007154,['WP_013582550.1'],,['hypothetical protein'],1
803,1007178,1008171,['WP_013582551.1'],,['hypothetical protein'],1
804,1008222,1008917,,,['ImmA/IrrE family metallo-endopeptidase'],1
805,1009225,1011001,['WP_013582553.1'],,['hypothetical protein'],-1
806,1011476,1012424,['WP_013582554.1'],,['alcohol dehydrogenase catalytic domain-containing protein'],-1
807,1012659,1013595,['WP_008783478.1'],,['alpha/beta hydrolase'],-1
808,1013851,1014811,['WP_013582555.1'],,['aldo/keto reductase'],1
809,1014851,1015490,['WP_016507611.1'],,['dienelactone hydrolase family protein'],-1
810,1015566,1016637,['WP_007054214.1'],,['tRNA (adenine-N1)-methyltransferase'],1
811,1016742,1017300,['WP_007052218.1'],,['histidine phosphatase family protein'],1
812,1017410,1019714,['WP_007052219.1'],['metE'],['5-methyltetrahydropteroyltriglutamate-- homocysteine S-methyltransferase'],1
813,1019772,1020627,['WP_013582557.1'],['metF'],['methylenetetrahydrofolate reductase [NAD(P)H]'],1
814,1020760,1021714,['WP_007052221.1'],,['choloylglycine hydrolase'],1
815,1021769,1025000,['WP_007052222.1'],,['bifunctional [glutamine synthetase] adenylyltransferase/[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase'],1
816,1025141,1026104,['WP_007054218.1'],['pyrB'],['aspartate carbamoyltransferase'],1
817,1026103,1026523,['WP_007052224.1'],,['aspartate carbamoyltransferase regulatory subunit'],1
818,1026519,1028016,['WP_007054219.1'],,['amidohydrolase family protein'],1
819,1028033,1028987,['WP_007052226.1'],['pyrF'],"[""orotidine-5'-phosphate decarboxylase""]",1
820,1029122,1029947,['WP_016507613.1'],,['dihydroorotate dehydrogenase electron transfer subunit'],1
821,1029949,1030921,['WP_007052228.1'],,['dihydroorotate dehydrogenase'],1
822,1030929,1031625,['WP_007052229.1'],['pyrE'],['orotate phosphoribosyltransferase'],1
823,1031733,1031886,['WP_007054223.1'],,['hypothetical protein'],1
824,1032100,1033222,['WP_007054224.1'],,['DUF2974 domain-containing protein'],1
825,1033376,1034300,['WP_007052232.1'],,['LysR family transcriptional regulator'],-1
826,1034401,1035031,['WP_007056272.1'],,['HAD family phosphatase'],-1
827,1035132,1036896,['WP_007052234.1'],,['bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase'],-1
828,1036935,1038126,['WP_007052235.1'],,['pyridoxal phosphate-dependent aminotransferase'],-1
829,1038497,1039187,['WP_011068129.1'],,['virulence RhuM family protein'],-1
830,1039443,1040068,,,['thiamine biosynthesis protein ThiJ'],1
831,1040041,1040422,['WP_197530260.1'],,['hypothetical protein'],-1
832,1040490,1040791,,,['DUF1287 domain-containing protein'],1
833,1040798,1041824,['WP_032740717.1'],,['hypothetical protein'],-1
834,1042009,1042210,['WP_013582563.1'],,['hypothetical protein'],1
835,1042282,1042711,['WP_013140715.1'],,['hypothetical protein'],1
836,1042790,1043441,['WP_013582564.1'],['lepB'],['signal peptidase I'],1
837,1043779,1044541,['WP_032738977.1'],,['hypothetical protein'],1
838,1044434,1046009,['WP_013582565.1'],,['amino acid permease'],-1
839,1046329,1046962,['WP_007054235.1'],,['MFS transporter'],-1
840,1046993,1047149,['WP_007056283.1'],,['hypothetical protein'],-1
841,1047156,1047378,['WP_007054237.1'],,['YidC/Oxa1 family membrane protein insertase'],1
842,1047377,1048052,['WP_074709763.1'],,['YidC/Oxa1 family membrane protein insertase'],1
843,1048153,1048774,['WP_016507616.1'],,['NUDIX hydrolase'],1
844,1048802,1049126,['WP_074709766.1'],,['amidohydrolase'],1
845,1049775,1050069,['WP_012471870.1'],,['hypothetical protein'],-1
846,1050161,1050803,['WP_007054242.1'],,['hypothetical protein'],-1
847,1051548,1051803,['WP_003829406.1'],,['hypothetical protein'],1
848,1051965,1052772,['WP_011068121.1'],,['Abi family protein'],1
849,1053176,1053506,['WP_003829403.1'],,['hypothetical protein'],1
850,1053641,1054175,['WP_003829402.1'],,['GNAT family N-acetyltransferase'],1
851,1054215,1054398,['WP_007054247.1'],,['DUF2316 family protein'],-1
852,1054555,1055071,['WP_007057098.1'],,['GNAT family N-acetyltransferase'],-1
853,1055249,1055708,['WP_007054250.1'],,['ASCH domain-containing protein'],1
854,1055769,1056092,,,['type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein'],1
855,1056156,1056372,['WP_050496085.1'],,['hypothetical protein'],1
856,1057025,1058039,['WP_013582570.1'],,['VanZ family protein'],1
857,1058061,1058610,['WP_165438855.1'],,['MFS transporter'],-1
858,1059090,1060491,['WP_013582571.1'],,['amino acid permease'],-1
859,1060614,1061469,['WP_013582572.1'],,['deoxyribonuclease IV'],1
860,1061598,1062291,['WP_008783539.1'],,['SOS response-associated peptidase'],-1
861,1062491,1064579,['WP_013582573.1'],,['bifunctional indole-3-glycerol phosphate synthase/tryptophan synthase subunit beta'],1
862,1064602,1065472,['WP_013582574.1'],,['tryptophan synthase subunit alpha'],1
863,1065584,1066532,['WP_007052284.1'],,['prolipoprotein diacylglyceryl transferase'],1
864,1066607,1067276,['WP_007055745.1'],['rpe'],['ribulose-phosphate 3-epimerase'],1
865,1067338,1067602,['WP_007054261.1'],,['phosphoribosyl-ATP diphosphatase'],1
866,1067613,1068465,['WP_013582575.1'],,['ATP phosphoribosyltransferase'],1
867,1068478,1069096,['WP_013582576.1'],,['CDP-alcohol phosphatidyltransferase family protein'],1
868,1069085,1070063,['WP_007052289.1'],,['DUF881 domain-containing protein'],1
869,1070062,1070395,['WP_007052290.1'],,['small basic family protein'],1
870,1070410,1071232,['WP_013582577.1'],,['DUF881 domain-containing protein'],1
871,1071238,1071682,['WP_013582578.1'],,['FHA domain-containing protein'],1
872,1071782,1072415,['WP_013582579.1'],,['MerR family transcriptional regulator'],1
873,1072546,1072951,['WP_013582580.1'],,['hypothetical protein'],1
874,1073212,1074418,['WP_013582581.1'],,['tyrosine-type recombinase/integrase'],1
875,1074493,1074841,['WP_013582582.1'],,['hypothetical protein'],-1
876,1074904,1076098,['WP_074709840.1'],,['site-specific DNA-methyltransferase'],-1
877,1076133,1076337,['WP_016507623.1'],,['hypothetical protein'],-1
878,1076663,1077324,,,['hypothetical protein'],-1
879,1077578,1077782,['WP_013582586.1'],,['hypothetical protein'],-1
880,1077876,1078146,['WP_013582587.1'],,['hypothetical protein'],-1
881,1078158,1078350,['WP_013582588.1'],,['hypothetical protein'],-1
882,1078353,1078899,['WP_013582589.1'],,['hypothetical protein'],-1
883,1079064,1079610,['WP_016507624.1'],,['hypothetical protein'],-1
884,1079865,1080195,['WP_047379342.1'],,['hypothetical protein'],-1
885,1080198,1080477,['WP_013582593.1'],,['hypothetical protein'],-1
886,1080524,1081013,['WP_013582594.1'],,['hypothetical protein'],-1
887,1081050,1082391,['WP_032740722.1'],,['HipA domain-containing protein'],-1
888,1082390,1082693,['WP_013582596.1'],,['hypothetical protein'],-1
889,1082854,1085653,['WP_013582597.1'],,['class I SAM-dependent DNA methyltransferase'],-1
890,1085645,1086275,['WP_074709775.1'],,['DUF3841 domain-containing protein'],-1
891,1086291,1086639,['WP_013582599.1'],,['hypothetical protein'],-1
892,1086807,1087086,['WP_032740723.1'],,['DUF1778 domain-containing protein'],1
893,1087076,1087574,['WP_032740724.1'],,['GNAT family N-acetyltransferase'],1
894,1087570,1087990,['WP_013582602.1'],,['hypothetical protein'],-1
895,1088265,1088817,['WP_013582603.1'],,['hypothetical protein'],-1
896,1088809,1089991,['WP_013582604.1'],,['ATP-binding protein'],-1
897,1090155,1091427,['WP_008783747.1'],,['IS30-like element ISBlo4 family transposase'],1
898,1091570,1092023,,,['hypothetical protein'],-1
899,1092022,1092190,['WP_155244052.1'],,['hypothetical protein'],-1
900,1092173,1092491,['WP_126623111.1'],,['hypothetical protein'],-1
901,1092487,1092799,['WP_116464338.1'],,['hypothetical protein'],-1
902,1092843,1093470,['WP_032740727.1'],,['hypothetical protein'],-1
903,1093469,1093721,['WP_013582609.1'],,['hypothetical protein'],-1
904,1093722,1093899,['WP_013582610.1'],,['hypothetical protein'],-1
905,1093885,1094056,['WP_013582611.1'],,['hypothetical protein'],-1
906,1094052,1095324,['WP_013582612.1'],,['peptidoglycan bridge formation glycyltransferase FemA/FemB family protein'],-1
907,1095444,1095687,['WP_013582613.1'],,['hypothetical protein'],-1
908,1095683,1096238,['WP_032740730.1'],,['2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase'],-1
909,1096243,1096474,['WP_013582615.1'],,['cell division protein DivIVA'],-1
910,1096476,1097514,['WP_013582616.1'],,"[""2'-5' RNA ligase""]",-1
911,1097652,1097874,['WP_013582617.1'],,['hypothetical protein'],-1
912,1098490,1098802,['WP_126623112.1'],,['hypothetical protein'],-1
913,1098880,1099240,['WP_117754941.1'],,['hypothetical protein'],-1
914,1099264,1099675,,,['metallophosphoesterase'],-1
915,1099743,1101177,['WP_013582621.1'],,['transposase'],-1
916,1101287,1101611,,,['metallophosphoesterase'],-1
917,1101607,1102204,['WP_032740767.1'],,['hypothetical protein'],-1
918,1102209,1102434,['WP_013582624.1'],,['hypothetical protein'],-1
919,1102476,1102983,['WP_013582625.1'],,['hypothetical protein'],-1
920,1103529,1104594,['WP_032740736.1'],,['class E sortase'],-1
921,1104590,1104932,['WP_013582628.1'],,['hypothetical protein'],-1
922,1105230,1105785,['WP_032740738.1'],,['hypothetical protein'],-1
923,1105771,1106197,['WP_013582630.1'],,['hypothetical protein'],-1
924,1106208,1106475,['WP_013582631.1'],,['hypothetical protein'],-1
925,1106493,1107270,['WP_013582632.1'],,['TPM domain-containing protein'],-1
926,1107289,1107871,['WP_013582633.1'],,['LemA family protein'],-1
927,1108206,1108473,,,['hypothetical protein'],-1
928,1108469,1108736,['WP_013582635.1'],,['hypothetical protein'],-1
929,1108739,1109270,['WP_013582636.1'],,['hypothetical protein'],-1
930,1109284,1109485,['WP_007054993.1'],,['hypothetical protein'],1
931,1109487,1110423,['WP_158305763.1'],,['TPM domain-containing protein'],-1
932,1110419,1110923,['WP_016507639.1'],,['hypothetical protein'],-1
933,1110916,1111159,['WP_013582639.1'],,['hypothetical protein'],-1
934,1111148,1111469,['WP_016507640.1'],,['hypothetical protein'],-1
935,1111468,1111762,['WP_013582640.1'],,['hypothetical protein'],-1
936,1111874,1112069,,,['WhiB family transcriptional regulator'],-1
937,1112079,1112311,,,['transposase'],-1
938,1112424,1112931,['WP_013582642.1'],,['hypothetical protein'],-1
939,1112933,1113272,['WP_013582643.1'],,['hypothetical protein'],-1
940,1113390,1113567,['WP_016507642.1'],,['hypothetical protein'],-1
941,1113563,1114172,['WP_013582644.1'],,['hypothetical protein'],-1
942,1114177,1114546,['WP_013582645.1'],,['hypothetical protein'],-1
943,1114601,1115288,['WP_032740741.1'],,['hypothetical protein'],-1
944,1115307,1115745,['WP_117823616.1'],,['hypothetical protein'],-1
945,1115808,1116282,['WP_013582648.1'],,['hypothetical protein'],1
946,1116292,1116664,['WP_013582649.1'],,['hypothetical protein'],-1
947,1116888,1117971,,,['transposase'],-1
948,1118152,1118350,['WP_013582651.1'],,['hypothetical protein'],-1
949,1118346,1118805,['WP_013582652.1'],,['hypothetical protein'],-1
950,1118801,1118993,['WP_013582653.1'],,['hypothetical protein'],-1
951,1119444,1119627,['WP_032740746.1'],,['hypothetical protein'],-1
952,1119750,1119993,['WP_013582655.1'],['secG'],['preprotein translocase subunit SecG'],-1
953,1119989,1120178,['WP_032740749.1'],,['hypothetical protein'],-1
954,1120174,1120387,['WP_032740751.1'],['secE'],['preprotein translocase subunit SecE'],-1
955,1124184,1125168,['WP_080557736.1'],,['HNH endonuclease'],-1
956,1126121,1126886,['WP_012472066.1'],['istB'],['IS21-like element ISBlo1 family helper ATPase IstB'],-1
957,1126903,1128406,['WP_013140934.1'],['istA'],['IS21 family transposase'],-1
958,1130642,1133186,['WP_013582661.1'],,['bifunctional DNA primase/polymerase'],1
959,1133182,1133866,['WP_013582662.1'],,['hypothetical protein'],1
960,1134041,1135640,['WP_117754939.1'],,['prealbumin-like fold domain-containing protein'],1
961,1135759,1140862,['WP_013582664.1'],,['InlB B-repeat-containing protein'],1
962,1140897,1141827,['WP_117754940.1'],,['class C sortase'],1
963,1141917,1144839,['WP_013582666.1'],,['secretion protein'],-1
964,1145084,1148382,,,['cell division protein FtsK'],-1
965,1148445,1149720,['WP_013582668.1'],,['hypothetical protein'],1
966,1149815,1150109,['WP_013582669.1'],,['hypothetical protein'],-1
967,1150154,1151861,['WP_032740789.1'],,['PD-(D/E)XK nuclease family protein'],-1
968,1151963,1152281,['WP_032740791.1'],,['hypothetical protein'],-1
969,1152280,1152850,['WP_013582671.1'],,['hypothetical protein'],-1
970,1153201,1153993,['WP_013582672.1'],,['hypothetical protein'],1
971,1153965,1154400,['WP_016507653.1'],,['hypothetical protein'],1
972,1154396,1155302,['WP_032740803.1'],,['hypothetical protein'],-1
973,1155395,1157765,['WP_013582674.1'],,['hypothetical protein'],1
974,1157810,1158884,['WP_016507654.1'],,['DNA polymerase III subunit beta'],1
975,1158967,1160269,['WP_013582676.1'],,['IS607 family element transposase accessory protein TnpB'],-1
976,1160261,1160489,,,['IS607 family transposase'],-1
977,1160514,1161162,['WP_013582678.1'],,['DUF2637 domain-containing protein'],-1
978,1161182,1161458,['WP_013582679.1'],,['hypothetical protein'],-1
979,1161533,1162829,['WP_013582680.1'],,['CHAP domain-containing protein'],1
980,1162825,1163632,['WP_013582681.1'],,['hypothetical protein'],-1
981,1163781,1165161,['WP_050579983.1'],,['hypothetical protein'],1
982,1165176,1165437,['WP_012577586.1'],,['hypothetical protein'],1
983,1165433,1169582,['WP_013582684.1'],,['hypothetical protein'],-1
984,1169613,1170825,['WP_126623113.1'],,['hypothetical protein'],-1
985,1170907,1171975,,,['AAA family ATPase'],-1
986,1172059,1172821,['WP_013582291.1'],['istB'],['IS21-like element helper ATPase IstB'],-1
987,1172817,1174275,['WP_013582292.1'],['istA'],['IS21 family transposase'],-1
988,1174414,1174714,,,['AAA family ATPase'],-1
989,1175760,1175985,['WP_126623114.1'],,['type II toxin-antitoxin system HicB family antitoxin'],1
990,1176046,1176349,['WP_080557737.1'],,['restriction endonuclease subunit S'],-1
991,1176345,1176870,['WP_032740806.1'],,['restriction endonuclease subunit S'],-1
992,1176856,1178659,['WP_013582690.1'],,['N-6 DNA methylase'],-1
993,1178658,1178889,['WP_013582691.1'],,['hypothetical protein'],-1
994,1179066,1179624,['WP_013582692.1'],,['DNA polymerase III'],1
995,1179608,1179908,['WP_013582693.1'],,['hypothetical protein'],1
996,1179904,1180294,['WP_013582694.1'],,['hypothetical protein'],1
997,1180308,1180992,['WP_050496087.1'],,['hypothetical protein'],1
998,1181228,1181369,['WP_013582696.1'],,['hypothetical protein'],1
999,1181463,1182456,['WP_013582697.1'],,['hypothetical protein'],-1
1000,1182575,1183577,['WP_013582698.1'],,['hypothetical protein'],-1
1001,1183823,1186775,['WP_013582699.1'],,['VPLPA-CTERM sorting domain-containing protein'],-1
1002,1187572,1187914,,,['hypothetical protein'],-1
1003,1187912,1188608,['WP_013582701.1'],,['hypothetical protein'],1
1004,1188923,1189967,,,['DNA methyltransferase'],-1
1005,1190708,1192238,['WP_013582705.1'],,['DNA cytosine methyltransferase'],-1
1006,1192337,1192769,['WP_016507666.1'],,['hypothetical protein'],-1
1007,1192916,1193996,['WP_117754937.1'],,['hypothetical protein'],1
1008,1193971,1194493,['WP_013582708.1'],,['hypothetical protein'],-1
1009,1194548,1195775,['WP_013582709.1'],,['site-specific DNA-methyltransferase'],-1
1010,1196219,1196771,['WP_032743305.1'],,['helix-turn-helix transcriptional regulator'],1
1011,1196820,1197273,['WP_032740811.1'],,['hypothetical protein'],-1
1012,1197307,1197982,['WP_013582713.1'],,['DUF2815 family protein'],-1
1013,1198069,1198453,['WP_013582714.1'],,['hypothetical protein'],-1
1014,1198449,1199079,,,['HNH endonuclease'],-1
1015,1199207,1199297,,,['HNH endonuclease'],-1
1016,1199293,1200055,['WP_013582717.1'],,['hypothetical protein'],-1
1017,1200051,1203009,['WP_013582718.1'],,['hypothetical protein'],-1
1018,1203028,1203424,['WP_013582719.1'],,['hypothetical protein'],-1
1019,1203428,1203791,['WP_013582720.1'],,['hypothetical protein'],-1
1020,1203847,1204837,['WP_013582721.1'],,['hypothetical protein'],1
1021,1204977,1205595,['WP_013582722.1'],,['CHAP domain-containing protein'],1
1022,1205635,1206280,['WP_032740823.1'],,['C40 family peptidase'],1
1023,1206601,1206799,['WP_013582725.1'],,['hypothetical protein'],-1
1024,1206819,1207668,['WP_032740824.1'],,['hypothetical protein'],-1
1025,1207686,1208616,['WP_013582727.1'],,['HNH endonuclease'],-1
1026,1208618,1208915,['WP_013582728.1'],,['hypothetical protein'],-1
1027,1209172,1209643,['WP_013582729.1'],,['hypothetical protein'],1
1028,1209681,1210320,['WP_013582730.1'],,['hypothetical protein'],1
1029,1210335,1210599,['WP_013582731.1'],,['hypothetical protein'],1
1030,1210705,1211479,['WP_016507673.1'],,['N-formylglutamate amidohydrolase'],1
1031,1211487,1211817,['WP_013582733.1'],,['hypothetical protein'],1
1032,1211964,1212771,['WP_117754938.1'],,['hypothetical protein'],1
1033,1213103,1213769,['WP_013582735.1'],,['hypothetical protein'],1
1034,1213836,1214799,['WP_013582736.1'],,['hypothetical protein'],-1
1035,1215029,1216136,['WP_013582737.1'],,['DUF262 domain-containing protein'],-1
1036,1216132,1217344,['WP_013582738.1'],,['adenine-specific methyltransferase EcoRI family protein'],-1
1037,1217522,1217990,['WP_016507676.1'],,['hypothetical protein'],-1
1038,1218190,1219513,['WP_013582740.1'],,['hypothetical protein'],1
1039,1219561,1220098,['WP_013582741.1'],,['hypothetical protein'],1
1040,1220094,1220919,['WP_013582742.1'],,['Fic family protein'],1
1041,1220986,1222408,['WP_013582743.1'],,['hypothetical protein'],1
1042,1222619,1223423,,,['hypothetical protein'],1
1043,1226017,1227052,['WP_013582745.1'],,['hypothetical protein'],-1
1044,1227035,1228295,['WP_016507680.1'],,['DEAD/DEAH box helicase family protein'],-1
1045,1228291,1229074,['WP_013582747.1'],,['nucleotidyltransferase domain-containing protein'],-1
1046,1229070,1229391,['WP_013582748.1'],,['hypothetical protein'],-1
1047,1230925,1231690,['WP_012472066.1'],['istB'],['IS21-like element ISBlo1 family helper ATPase IstB'],-1
1048,1231707,1233210,['WP_013140934.1'],['istA'],['IS21 family transposase'],-1
1049,1233402,1234161,,,['hypothetical protein'],1
1050,1234980,1235250,['WP_050496089.1'],,['hypothetical protein'],1
1051,1235269,1235728,['WP_012577532.1'],,['hypothetical protein'],1
1052,1235863,1236154,['WP_016507683.1'],,['VRR-NUC domain-containing protein'],-1
1053,1236141,1236561,['WP_013582753.1'],,['hypothetical protein'],-1
1054,1236656,1239068,['WP_013582754.1'],,['hypothetical protein'],1
1055,1239516,1239798,['WP_032740835.1'],,['hypothetical protein'],-1
1056,1239834,1240821,['WP_016507685.1'],,['hypothetical protein'],-1
1057,1240898,1241969,['WP_013582757.1'],,['hypothetical protein'],1
1058,1242108,1242525,['WP_126623120.1'],,['hypothetical protein'],1
1059,1243168,1243519,['WP_032740846.1'],,['hypothetical protein'],1
1060,1243508,1244903,['WP_032740836.1'],,['DEAD/DEAH box helicase family protein'],-1
1061,1244976,1245225,['WP_013582761.1'],,['hypothetical protein'],1
1062,1245327,1245522,['WP_013582762.1'],,['helix-turn-helix domain-containing protein'],1
1063,1245671,1245926,['WP_007052874.1'],,['hypothetical protein'],-1
1064,1245949,1246669,['WP_007052873.1'],,['HAD family hydrolase'],-1
1065,1246800,1247148,['WP_007052872.1'],,['RNA polymerase-binding protein RbpA'],-1
1066,1247263,1249855,['WP_007057119.1'],,['DEAD/DEAH box helicase'],-1
1067,1249867,1250185,['WP_007052870.1'],,['hypothetical protein'],-1
1068,1250195,1252109,['WP_007052869.1'],,['WYL domain-containing protein'],-1
1069,1252248,1253778,['WP_007057075.1'],,['UTP--glucose-1-phosphate uridylyltransferase'],-1
1070,1254132,1256262,['WP_007055764.1'],['der'],['bifunctional cytidylate kinase/GTPase Der'],-1
1071,1256258,1257029,['WP_007052866.1'],,['rRNA pseudouridine synthase'],-1
1072,1257224,1258193,['WP_007055750.1'],,['aquaporin'],1
1073,1258091,1258394,['WP_008783527.1'],,['hypothetical protein'],-1
1074,1258539,1260177,['WP_032740837.1'],['purH'],['bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase'],-1
1075,1260124,1261504,['WP_016507687.1'],,['hypothetical protein'],-1
1076,1261523,1262435,['WP_007052862.1'],['sucD'],['succinate--CoA ligase subunit alpha'],-1
1077,1262434,1263637,['WP_007052861.1'],['sucC'],['ADP-forming succinate--CoA ligase subunit beta'],-1
1078,1263733,1264315,['WP_007052860.1'],,['adenine phosphoribosyltransferase'],-1
1079,1264378,1264798,['WP_010080657.1'],,['preprotein translocase subunit YajC'],-1
1080,1264880,1265945,['WP_007057107.1'],['ruvB'],['Holliday junction branch migration DNA helicase RuvB'],-1
1081,1265944,1266571,['WP_007057108.1'],['ruvA'],['Holliday junction branch migration protein RuvA'],-1
1082,1266628,1267213,['WP_007055752.1'],['ruvC'],['crossover junction endodeoxyribonuclease RuvC'],-1
1083,1267218,1267974,['WP_007052855.1'],,['YebC/PmpR family DNA-binding transcriptional regulator'],-1
1084,1268112,1268697,['WP_007052854.1'],,['HIT domain-containing protein'],-1
1085,1268749,1270783,['WP_013582765.1'],,['threonine--tRNA ligase'],-1
1086,1271602,1272436,['WP_007058657.1'],,['PAC2 family protein'],1
